"10.1017/S0956536113000047","SHIFTING ALLIANCES: EPICLASSIC AND EARLY POSTCLASSIC INTERACTIONS AT CERRO PORTEZUELO","Destiny L. Crider, ","24",1,"","2013-01-01T00:00:00Z","107-130",""
"10.2307/4141555","Preclassic Obsidian Procurement and Utilization at the Maya Site of Colha, Belize","David O. Brown, Meredith L. Dreiss, Richard E. Hughes, ","15",2,"","2004-01-01T00:00:00Z","222-240",""
"10.2307/4141555","Preclassic Obsidian Procurement and Utilization at the Maya Site of Colha, Belize","David O. Brown, Meredith L. Dreiss, Richard E. Hughes, ","15",2,"","2004-01-01T00:00:00Z","222-240",""
"10.2307/4141555","Preclassic Obsidian Procurement and Utilization at the Maya Site of Colha, Belize","David O. Brown, Meredith L. Dreiss, Richard E. Hughes, ","15",2,"","2004-01-01T00:00:00Z","222-240",""
"10.2307/4141555","Preclassic Obsidian Procurement and Utilization at the Maya Site of Colha, Belize","David O. Brown, Meredith L. Dreiss, Richard E. Hughes, ","15",2,"","2004-01-01T00:00:00Z","222-240",""
"10.2307/4141555","Preclassic Obsidian Procurement and Utilization at the Maya Site of Colha, Belize","David O. Brown, Meredith L. Dreiss, Richard E. Hughes, ","15",2,"","2004-01-01T00:00:00Z","222-240",""
"10.7183/1045-6635.22.2.178","Evidence for Ritual Engineering in the Late/Terminal Classic Site Plan of La Milpa, Belize","Brett A. Houk, Gregory Zaro, ","22",2,"","2011-01-01T00:00:00Z","178-198",""
"10.7183/1045-6635.22.2.178","Evidence for Ritual Engineering in the Late/Terminal Classic Site Plan of La Milpa, Belize","Brett A. Houk, Gregory Zaro, ","22",2,"","2011-01-01T00:00:00Z","178-198",""
"10.7183/1045-6635.22.2.178","Evidence for Ritual Engineering in the Late/Terminal Classic Site Plan of La Milpa, Belize","Brett A. Houk, Gregory Zaro, ","22",2,"","2011-01-01T00:00:00Z","178-198",""
"10.2307/1571669","Pottery Production and Microcosmic Organization: The Residential Structure of la Quemada, Zacatecas","E. Christian Wells, ","11",1,"","2000-01-01T00:00:00Z","21-42",""
"10.1017/laq.2018.30","WANNA BET? CLASSIC BALLCOURT 2 AT NIXTUN-CH'ICH, PETEN, GUATEMALA","Prudence M. Rice, ","29",3,"","2018-01-01T00:00:00Z","610-615",""
"10.1017/laq.2018.30","WANNA BET? CLASSIC BALLCOURT 2 AT NIXTUN-CH'ICH, PETEN, GUATEMALA","Prudence M. Rice, ","29",3,"","2018-01-01T00:00:00Z","610-615",""
"10.1017/S0956536100000365","Blade Running: Middle Preclassic Obsidian Exchange and the Introduction of Prismatic Blades at La Blanca, Guatemala","Thomas L. Jackson, Michael W. Love, ","2",1,"","1991-01-01T00:00:00Z","47-59",""
"10.1017/S0956536100000365","Blade Running: Middle Preclassic Obsidian Exchange and the Introduction of Prismatic Blades at La Blanca, Guatemala","Thomas L. Jackson, Michael W. Love, ","2",1,"","1991-01-01T00:00:00Z","47-59",""
"10.1017/S0956536100000365","Blade Running: Middle Preclassic Obsidian Exchange and the Introduction of Prismatic Blades at La Blanca, Guatemala","Thomas L. Jackson, Michael W. Love, ","2",1,"","1991-01-01T00:00:00Z","47-59",""
"10.1017/S0956536100000365","Blade Running: Middle Preclassic Obsidian Exchange and the Introduction of Prismatic Blades at La Blanca, Guatemala","Thomas L. Jackson, Michael W. Love, ","2",1,"","1991-01-01T00:00:00Z","47-59",""
"10.1017/S0956536100000365","Blade Running: Middle Preclassic Obsidian Exchange and the Introduction of Prismatic Blades at La Blanca, Guatemala","Thomas L. Jackson, Michael W. Love, ","2",1,"","1991-01-01T00:00:00Z","47-59",""
"10.1017/S0956536100000365","Blade Running: Middle Preclassic Obsidian Exchange and the Introduction of Prismatic Blades at La Blanca, Guatemala","Thomas L. Jackson, Michael W. Love, ","2",1,"","1991-01-01T00:00:00Z","47-59",""
"10.1017/S0956536100000365","Blade Running: Middle Preclassic Obsidian Exchange and the Introduction of Prismatic Blades at La Blanca, Guatemala","Thomas L. Jackson, Michael W. Love, ","2",1,"","1991-01-01T00:00:00Z","47-59",""
"10.1017/S0956536100000365","Blade Running: Middle Preclassic Obsidian Exchange and the Introduction of Prismatic Blades at La Blanca, Guatemala","Thomas L. Jackson, Michael W. Love, ","2",1,"","1991-01-01T00:00:00Z","47-59",""
"10.1017/S0956536100000365","Blade Running: Middle Preclassic Obsidian Exchange and the Introduction of Prismatic Blades at La Blanca, Guatemala","Thomas L. Jackson, Michael W. Love, ","2",1,"","1991-01-01T00:00:00Z","47-59",""
"10.1017/S0956536113000230","STRUCTURE 5N2 (GROUP A): A RO BEC PARADIGMATIC PALACE?","Dominique Michelet, Philippe Nonddo, Julie Patrois, Cline Gillot, Emyly Gonzlez Gmez, ","24",2,"","2014-01-01T00:00:00Z","415-431",""
"10.1017/S0956536113000230","STRUCTURE 5N2 (GROUP A): A RO BEC PARADIGMATIC PALACE?","Dominique Michelet, Philippe Nonddo, Julie Patrois, Cline Gillot, Emyly Gonzlez Gmez, ","24",2,"","2014-01-01T00:00:00Z","415-431",""
"10.1017/S0956536113000230","STRUCTURE 5N2 (GROUP A): A RO BEC PARADIGMATIC PALACE?","Dominique Michelet, Philippe Nonddo, Julie Patrois, Cline Gillot, Emyly Gonzlez Gmez, ","24",2,"","2014-01-01T00:00:00Z","415-431",""
"10.1017/S0956536114000145","ANCIENT MAYA MARKETS AND THE ECONOMIC INTEGRATION OF CARACOL, BELIZE","Diane Z. Chase, Arlen F. Chase, ","25",1,"","2014-01-01T00:00:00Z","239-250",""
"10.1017/S0956536114000145","ANCIENT MAYA MARKETS AND THE ECONOMIC INTEGRATION OF CARACOL, BELIZE","Diane Z. Chase, Arlen F. Chase, ","25",1,"","2014-01-01T00:00:00Z","239-250",""
"10.1017/S0956536114000145","ANCIENT MAYA MARKETS AND THE ECONOMIC INTEGRATION OF CARACOL, BELIZE","Diane Z. Chase, Arlen F. Chase, ","25",1,"","2014-01-01T00:00:00Z","239-250",""
"10.1017/S0956536114000145","ANCIENT MAYA MARKETS AND THE ECONOMIC INTEGRATION OF CARACOL, BELIZE","Diane Z. Chase, Arlen F. Chase, ","25",1,"","2014-01-01T00:00:00Z","239-250",""
"10.1017/S0956536114000145","ANCIENT MAYA MARKETS AND THE ECONOMIC INTEGRATION OF CARACOL, BELIZE","Diane Z. Chase, Arlen F. Chase, ","25",1,"","2014-01-01T00:00:00Z","239-250",""
"10.1017/S0956536114000145","ANCIENT MAYA MARKETS AND THE ECONOMIC INTEGRATION OF CARACOL, BELIZE","Diane Z. Chase, Arlen F. Chase, ","25",1,"","2014-01-01T00:00:00Z","239-250",""
"10.1017/S0956536114000145","ANCIENT MAYA MARKETS AND THE ECONOMIC INTEGRATION OF CARACOL, BELIZE","Diane Z. Chase, Arlen F. Chase, ","25",1,"","2014-01-01T00:00:00Z","239-250",""
"10.1017/S0956536114000145","ANCIENT MAYA MARKETS AND THE ECONOMIC INTEGRATION OF CARACOL, BELIZE","Diane Z. Chase, Arlen F. Chase, ","25",1,"","2014-01-01T00:00:00Z","239-250",""
"10.1017/S0956536109000091","EXPLORING FORMATIVE PERIOD OBSIDIAN BLADE TRADE: THREE DISTRIBUTION MODELS","Jason P. De Len, Kenneth G. Hirth, David M. Carballo, ","20",1,"","2009-01-01T00:00:00Z","113-128",""
"10.1017/S0956536109000091","EXPLORING FORMATIVE PERIOD OBSIDIAN BLADE TRADE: THREE DISTRIBUTION MODELS","Jason P. De Len, Kenneth G. Hirth, David M. Carballo, ","20",1,"","2009-01-01T00:00:00Z","113-128",""
"10.1017/S0956536109000091","EXPLORING FORMATIVE PERIOD OBSIDIAN BLADE TRADE: THREE DISTRIBUTION MODELS","Jason P. De Len, Kenneth G. Hirth, David M. Carballo, ","20",1,"","2009-01-01T00:00:00Z","113-128",""
"10.1017/S0956536117000074","SOCIAL TRANSFORMATIONS IN A MIDDLE PRECLASSIC COMMUNITY: ELITE RESIDENTIAL COMPLEXES AT CEIBAL","Daniela Triadan, Victor Castillo, Takeshi Inomata, Juan Manuel Palomo, Mara Beln Mndez, Mnica Cortave, Jessica MacLellan, Melissa Burham, Erick Ponciano, ","28",1,"","2017-01-01T00:00:00Z","233-264",""
"10.1017/S0956536117000074","SOCIAL TRANSFORMATIONS IN A MIDDLE PRECLASSIC COMMUNITY: ELITE RESIDENTIAL COMPLEXES AT CEIBAL","Daniela Triadan, Victor Castillo, Takeshi Inomata, Juan Manuel Palomo, Mara Beln Mndez, Mnica Cortave, Jessica MacLellan, Melissa Burham, Erick Ponciano, ","28",1,"","2017-01-01T00:00:00Z","233-264",""
"10.7183/1045-6635.22.3.359","Movilidad, acceso y uso de agata traslcida por los cazadores-recolectores tempranos durante la transicin pleistoceno-holoceno en el norte de Uruguay (Ca. 11,000-8500 A.P.)","Rafael Surez, ","22",3,"","2011-01-01T00:00:00Z","359-384",""
"10.7183/1045-6635.22.3.359","Movilidad, acceso y uso de agata traslcida por los cazadores-recolectores tempranos durante la transicin pleistoceno-holoceno en el norte de Uruguay (Ca. 11,000-8500 A.P.)","Rafael Surez, ","22",3,"","2011-01-01T00:00:00Z","359-384",""
"10.7183/1045-6635.22.3.359","Movilidad, acceso y uso de agata traslcida por los cazadores-recolectores tempranos durante la transicin pleistoceno-holoceno en el norte de Uruguay (Ca. 11,000-8500 A.P.)","Rafael Surez, ","22",3,"","2011-01-01T00:00:00Z","359-384",""
"10.7183/1045-6635.22.3.359","Movilidad, acceso y uso de agata traslcida por los cazadores-recolectores tempranos durante la transicin pleistoceno-holoceno en el norte de Uruguay (Ca. 11,000-8500 A.P.)","Rafael Surez, ","22",3,"","2011-01-01T00:00:00Z","359-384",""
"10.7183/1045-6635.22.3.359","Movilidad, acceso y uso de agata traslcida por los cazadores-recolectores tempranos durante la transicin pleistoceno-holoceno en el norte de Uruguay (Ca. 11,000-8500 A.P.)","Rafael Surez, ","22",3,"","2011-01-01T00:00:00Z","359-384",""
"10.1017/S0956536111000083","TECHNOLOGIES OF TIME: CALENDRICS AND COMMONERS IN POSTCLASSIC MEXICO","Elizabeth M. Brumfiel, ","22",1,"","2011-01-01T00:00:00Z","53-70",""
"10.1017/S0956536111000216","ATM volume 22 issue 1 Cover and Front matter","","22",1,"","2011-01-01T00:00:00Z","f1-f2",""
"10.7183/1045-6635.23.1.93","Changing Patterns of Ritual Activity in an Unlooted Cave in Central Guatemala","Brent K.S. Woodfill, Stanley Guenter, Mirza Monterroso, ","23",1,"","2012-01-01T00:00:00Z","93-119",""
"10.7183/1045-6635.23.1.93","Changing Patterns of Ritual Activity in an Unlooted Cave in Central Guatemala","Brent K.S. Woodfill, Stanley Guenter, Mirza Monterroso, ","23",1,"","2012-01-01T00:00:00Z","93-119",""
"10.7183/1045-6635.23.1.93","Changing Patterns of Ritual Activity in an Unlooted Cave in Central Guatemala","Brent K.S. Woodfill, Stanley Guenter, Mirza Monterroso, ","23",1,"","2012-01-01T00:00:00Z","93-119",""
"10.1017/S0956536115000140","COMPILATION AND ANALYSIS OF PRE-COLUMBIAN SETTLEMENT DATA IN THE BASIN OF MEXICO","L. J. Gorenflo, ","26",1,"","2015-01-01T00:00:00Z","197-212",""
"10.7183/1045-6635.22.3.385","A Public Database of Archaeological Resources on Easter Island (Rapa Nui) Using Google Earth","Francisco Torres Hochstetter,  Sergio Rapu Haoa,  Carl P. Lipo, Terry L. Hunt, ","22",3,"","2011-01-01T00:00:00Z","385-397",""
"10.1017/S0956536112000235","HOUSEHOLD ORGANIZATION AND THE DYNAMICS OF STATE EXPANSION: THE LATE CLASSICTERMINAL CLASSIC TRANSFORMATION AT XUENKAL, YUCATAN, MEXICO","T. Kam Manahan, Traci Ardren, Alejandra Alonso Olvera, ","23",2,"","2012-01-01T00:00:00Z","345-364",""
"10.1017/S104566350000852X","LAQ volume 2 issue 4 Cover and Front matter","","2",4,"","1991-01-01T00:00:00Z","f1-f3",""
"10.1017/S104566350000852X","LAQ volume 2 issue 4 Cover and Front matter","","2",4,"","1991-01-01T00:00:00Z","f1-f3",""
"10.1017/S0956536100001759","Arroyo de Piedra: Sociopolitical Dynamics of a Secondary Center in the Petexbatun Region","Hctor L. Escobedo, ","8",2,"","1997-01-01T00:00:00Z","307-320",""
"10.1017/S0956536100001759","Arroyo de Piedra: Sociopolitical Dynamics of a Secondary Center in the Petexbatun Region","Hctor L. Escobedo, ","8",2,"","1997-01-01T00:00:00Z","307-320",""
"10.1017/S0956536111000241","ANCIENT MAYA MOSAIC MIRRORS: FUNCTION, SYMBOLISM, AND MEANING","Paul F. Healy, Marc G. Blainey, ","22",2,"","2011-01-01T00:00:00Z","229-244",""
"10.1017/S0956536111000241","ANCIENT MAYA MOSAIC MIRRORS: FUNCTION, SYMBOLISM, AND MEANING","Paul F. Healy, Marc G. Blainey, ","22",2,"","2011-01-01T00:00:00Z","229-244",""
"10.1017/S0956536111000241","ANCIENT MAYA MOSAIC MIRRORS: FUNCTION, SYMBOLISM, AND MEANING","Paul F. Healy, Marc G. Blainey, ","22",2,"","2011-01-01T00:00:00Z","229-244",""
"10.1017/S0956536111000241","ANCIENT MAYA MOSAIC MIRRORS: FUNCTION, SYMBOLISM, AND MEANING","Paul F. Healy, Marc G. Blainey, ","22",2,"","2011-01-01T00:00:00Z","229-244",""
"10.1017/S0956536111000241","ANCIENT MAYA MOSAIC MIRRORS: FUNCTION, SYMBOLISM, AND MEANING","Paul F. Healy, Marc G. Blainey, ","22",2,"","2011-01-01T00:00:00Z","229-244",""
"10.1017/S0956536116000134","VARIATION IN RESIDENTIAL PRISMATIC BLADE PRODUCTION AND STATUS DURING THE EARLY CLASSIC AT PALO ERRADO, VERACRUZ","Charles L. F. Knight, ","27",1,"","2016-01-01T00:00:00Z","71-90",""
"10.2307/25063087","Bioarchaeological Evidence for Social and Temporal Differences in Diet at Piedras Negras, Guatemala","Andrew K. Scherer,  Lori E. Wright, Cassady J. Yoder, ","18",1,"","2007-01-01T00:00:00Z","85-104",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.7183/1045-6635.21.3.312","Archaic Origins of the Lowland Maya","Jon C. Lohse, ","21",3,"","2010-01-01T00:00:00Z","312-352",""
"10.1017/laq.2016.14","","Susan Milbrath, ","28",1,"","2017-01-01T00:00:00Z","169-171",""
"10.1017/S095653611400025X","POLITICAL TRANSFORMATIONS AND THE EVERYDAY IN POSTCLASSIC OAXACA","Arthur A. Joyce, Marc N. Levine, Stacie M. King, Jessica Hedgepeth Balkin, Sarah B. Barber, ","25",2,"","2015-01-01T00:00:00Z","389-410",""
"10.1017/S095653611400025X","POLITICAL TRANSFORMATIONS AND THE EVERYDAY IN POSTCLASSIC OAXACA","Arthur A. Joyce, Marc N. Levine, Stacie M. King, Jessica Hedgepeth Balkin, Sarah B. Barber, ","25",2,"","2015-01-01T00:00:00Z","389-410",""
"10.2307/971612","Ancient Metallurgy in the Atacama: Evidence for Copper Smelting during Chile's Early Ceramic Period","Gray Graffam,  Mario Rivera, Alvaro Carevi, ","7",2,"","1996-01-01T00:00:00Z","101-113",""
"10.1017/S0956536100001450","Dating Results From Excavations in Quarry Tunnels Behind the Pyramid of the Sun at Teotihuacan","Linda Manzanilla, Claudia Lpez, AnnCorinne Freter, ","7",2,"","1996-01-01T00:00:00Z","245-266",""
"10.1017/S1045663500013018","Index to Volume 10","","10",4,"","1999-01-01T00:00:00Z","447-449",""
"10.7183/1045-6635.26.3.304","Cueva Huenul 1 Archaeological Site, Northwestern Patagonia, Argentina: Initial Colonization and Mid-Holocene Demographic Retraction","Ramiro Barberena, ","26",3,"","2015-01-01T00:00:00Z","304-318",""
"10.7183/1045-6635.26.3.304","Cueva Huenul 1 Archaeological Site, Northwestern Patagonia, Argentina: Initial Colonization and Mid-Holocene Demographic Retraction","Ramiro Barberena, ","26",3,"","2015-01-01T00:00:00Z","304-318",""
"10.7183/1045-6635.26.3.304","Cueva Huenul 1 Archaeological Site, Northwestern Patagonia, Argentina: Initial Colonization and Mid-Holocene Demographic Retraction","Ramiro Barberena, ","26",3,"","2015-01-01T00:00:00Z","304-318",""
"10.7183/1045-6635.26.3.304","Cueva Huenul 1 Archaeological Site, Northwestern Patagonia, Argentina: Initial Colonization and Mid-Holocene Demographic Retraction","Ramiro Barberena, ","26",3,"","2015-01-01T00:00:00Z","304-318",""
"10.7183/1045-6635.26.3.304","Cueva Huenul 1 Archaeological Site, Northwestern Patagonia, Argentina: Initial Colonization and Mid-Holocene Demographic Retraction","Ramiro Barberena, ","26",3,"","2015-01-01T00:00:00Z","304-318",""
"10.7183/1045-6635.26.3.304","Cueva Huenul 1 Archaeological Site, Northwestern Patagonia, Argentina: Initial Colonization and Mid-Holocene Demographic Retraction","Ramiro Barberena, ","26",3,"","2015-01-01T00:00:00Z","304-318",""
"10.7183/1045-6635.26.3.304","Cueva Huenul 1 Archaeological Site, Northwestern Patagonia, Argentina: Initial Colonization and Mid-Holocene Demographic Retraction","Ramiro Barberena, ","26",3,"","2015-01-01T00:00:00Z","304-318",""
"10.1017/S0956536100000353","Economic Variation of Ancient Maya Residential Settlement in the Upper Belize River Area","Anabel Ford, ","2",1,"","1991-01-01T00:00:00Z","35-46",""
"10.1017/S0956536100000353","Economic Variation of Ancient Maya Residential Settlement in the Upper Belize River Area","Anabel Ford, ","2",1,"","1991-01-01T00:00:00Z","35-46",""
"10.2307/971785","Obsidian Blades from La Blanca, a Changing Lithic Industry on the South Coast of Guatemala","C. Roger Nance, Katharine A. Kirk, ","2",4,"","1991-01-01T00:00:00Z","371-383",""
"10.2307/971785","Obsidian Blades from La Blanca, a Changing Lithic Industry on the South Coast of Guatemala","C. Roger Nance, Katharine A. Kirk, ","2",4,"","1991-01-01T00:00:00Z","371-383",""
"10.2307/971785","Obsidian Blades from La Blanca, a Changing Lithic Industry on the South Coast of Guatemala","C. Roger Nance, Katharine A. Kirk, ","2",4,"","1991-01-01T00:00:00Z","371-383",""
"10.7183/1045-6635.26.2.279","","Zachary Hruby, Marc N. Levine, David M. Carballo, ","26",2,"","2015-01-01T00:00:00Z","279-280",""
"10.7183/1045-6635.26.2.279","","Zachary Hruby, Marc N. Levine, David M. Carballo, ","26",2,"","2015-01-01T00:00:00Z","279-280",""
"10.1017/S0956536100001954","The Return of Quetzalcoatl","William M. Ringle, Toms Gallareta Negrn, Bey, ","9",2,"","1998-01-01T00:00:00Z","183-232",""
"10.1017/S0956536100001954","The Return of Quetzalcoatl","William M. Ringle, Toms Gallareta Negrn, Bey, ","9",2,"","1998-01-01T00:00:00Z","183-232",""
"10.2307/971913","A Middle Archaic Archaeological Site on the West Coast of Mexico","Barbar Voorhies,  Douglas J. Kennett,  John G. Jones, Thomas A. Wake, ","13",2,"","2002-01-01T00:00:00Z","179-200",""
"10.1017/S1045663500012189","Index to Volume 3","","3",4,"","1992-01-01T00:00:00Z","371-372",""
"10.1017/S1045663500012189","Index to Volume 3","","3",4,"","1992-01-01T00:00:00Z","371-372",""
"10.1017/S1045663500012189","Index to Volume 3","","3",4,"","1992-01-01T00:00:00Z","371-372",""
"10.2307/971699","","Jerry D. Moore, Santiago Uceda, Elias Mujica, ","8",2,"","1997-01-01T00:00:00Z","165-167",""
"10.1017/S0956536100002285","A New Obsidian Source in the Highlands of Guatemala","Geoffrey E. Braswell, Michael D. Glascock, ","3",1,"","1992-01-01T00:00:00Z","47-49",""
"10.2307/25478185","","Scott M. Fitzpatrick, Peter E. Siegel, ","18",3,"","2007-01-01T00:00:00Z","354-355",""
"10.2307/25478185","","Scott M. Fitzpatrick, Peter E. Siegel, ","18",3,"","2007-01-01T00:00:00Z","354-355",""
"10.2307/972032","Mexican Obsidian at Tikal, Guatemala","Hattula Moholy-Nagy, ","10",3,"","1999-01-01T00:00:00Z","300-313",""
"10.2307/972032","Mexican Obsidian at Tikal, Guatemala","Hattula Moholy-Nagy, ","10",3,"","1999-01-01T00:00:00Z","300-313",""
"10.1017/S0956536115000048","RETURN TO MOXVIQUIL: FORM AND FUNCTION IN A SMALL MAYA CITY","Elizabeth H. Paris, Eric Taladoire, Thomas A. Lee Whiting, ","26",1,"","2015-01-01T00:00:00Z","81-112",""
"10.1017/S0956536115000048","RETURN TO MOXVIQUIL: FORM AND FUNCTION IN A SMALL MAYA CITY","Elizabeth H. Paris, Eric Taladoire, Thomas A. Lee Whiting, ","26",1,"","2015-01-01T00:00:00Z","81-112",""
"10.1017/S0956536115000048","RETURN TO MOXVIQUIL: FORM AND FUNCTION IN A SMALL MAYA CITY","Elizabeth H. Paris, Eric Taladoire, Thomas A. Lee Whiting, ","26",1,"","2015-01-01T00:00:00Z","81-112",""
"10.1017/S0956536115000048","RETURN TO MOXVIQUIL: FORM AND FUNCTION IN A SMALL MAYA CITY","Elizabeth H. Paris, Eric Taladoire, Thomas A. Lee Whiting, ","26",1,"","2015-01-01T00:00:00Z","81-112",""
"10.1017/S0956536115000048","RETURN TO MOXVIQUIL: FORM AND FUNCTION IN A SMALL MAYA CITY","Elizabeth H. Paris, Eric Taladoire, Thomas A. Lee Whiting, ","26",1,"","2015-01-01T00:00:00Z","81-112",""
"10.2307/25063076","","Marvin Cohodas, Charles W. Golden, Greg Borgestede, ","17",4,"","2006-01-01T00:00:00Z","615-618",""
"10.1017/S0956536116000250","SET IN STONE: HIATUSES AND DYNASTIC POLITICS AT TIKAL, GUATEMALA","Hattula Moholy-Nagy, ","27",2,"","2016-01-01T00:00:00Z","255-266",""
"10.2307/972170","Continuity and Change in Ceremonial Structures at Late Preceramic Asana, Southern Peru","Mark Aldenderfer, ","2",3,"","1991-01-01T00:00:00Z","227-258",""
"10.2307/972170","Continuity and Change in Ceremonial Structures at Late Preceramic Asana, Southern Peru","Mark Aldenderfer, ","2",3,"","1991-01-01T00:00:00Z","227-258",""
"10.2307/972170","Continuity and Change in Ceremonial Structures at Late Preceramic Asana, Southern Peru","Mark Aldenderfer, ","2",3,"","1991-01-01T00:00:00Z","227-258",""
"10.2307/972170","Continuity and Change in Ceremonial Structures at Late Preceramic Asana, Southern Peru","Mark Aldenderfer, ","2",3,"","1991-01-01T00:00:00Z","227-258",""
"10.2307/972170","Continuity and Change in Ceremonial Structures at Late Preceramic Asana, Southern Peru","Mark Aldenderfer, ","2",3,"","1991-01-01T00:00:00Z","227-258",""
"10.2307/972170","Continuity and Change in Ceremonial Structures at Late Preceramic Asana, Southern Peru","Mark Aldenderfer, ","2",3,"","1991-01-01T00:00:00Z","227-258",""
"10.2307/972170","Continuity and Change in Ceremonial Structures at Late Preceramic Asana, Southern Peru","Mark Aldenderfer, ","2",3,"","1991-01-01T00:00:00Z","227-258",""
"10.7183/1045-6635.24.3.243","New Questions and Old Paradigms: Reexamining Caribbean Culture History","William J. Pestle,  L. Antonio Curet,  Reniel Rodrguez Ramos, Miguel Rodrguez Lpez, ","24",3,"","2013-01-01T00:00:00Z","243-261",""
"10.1017/S095653610000184X","The Ceramics of Cuello, Belize","Laura J. Kosakowsky, Duncan C. Pring, ","9",1,"","1998-01-01T00:00:00Z","55-66",""
"10.1017/S095653610000184X","The Ceramics of Cuello, Belize","Laura J. Kosakowsky, Duncan C. Pring, ","9",1,"","1998-01-01T00:00:00Z","55-66",""
"10.2307/972141","","Tamara L. Bray, Marcelo Villalba, ","4",1,"","1993-01-01T00:00:00Z","96-97",""
"10.2307/972141","","Tamara L. Bray, Marcelo Villalba, ","4",1,"","1993-01-01T00:00:00Z","96-97",""
"10.2307/972141","","Tamara L. Bray, Marcelo Villalba, ","4",1,"","1993-01-01T00:00:00Z","96-97",""
"10.2307/972141","","Tamara L. Bray, Marcelo Villalba, ","4",1,"","1993-01-01T00:00:00Z","96-97",""
"10.1017/S095653611100023X","XTOBO, YUCATAN, MEXICO, AND THE EMERGENT PRECLASSIC OF THE NORTHERN MAYA LOWLANDS","David S. Anderson, ","22",2,"","2011-01-01T00:00:00Z","301-322",""
"10.1017/S095653611100023X","XTOBO, YUCATAN, MEXICO, AND THE EMERGENT PRECLASSIC OF THE NORTHERN MAYA LOWLANDS","David S. Anderson, ","22",2,"","2011-01-01T00:00:00Z","301-322",""
"10.1017/S095653611100023X","XTOBO, YUCATAN, MEXICO, AND THE EMERGENT PRECLASSIC OF THE NORTHERN MAYA LOWLANDS","David S. Anderson, ","22",2,"","2011-01-01T00:00:00Z","301-322",""
"10.1017/S095653611100023X","XTOBO, YUCATAN, MEXICO, AND THE EMERGENT PRECLASSIC OF THE NORTHERN MAYA LOWLANDS","David S. Anderson, ","22",2,"","2011-01-01T00:00:00Z","301-322",""
"10.1017/S095653611100023X","XTOBO, YUCATAN, MEXICO, AND THE EMERGENT PRECLASSIC OF THE NORTHERN MAYA LOWLANDS","David S. Anderson, ","22",2,"","2011-01-01T00:00:00Z","301-322",""
"10.1017/S095653611100023X","XTOBO, YUCATAN, MEXICO, AND THE EMERGENT PRECLASSIC OF THE NORTHERN MAYA LOWLANDS","David S. Anderson, ","22",2,"","2011-01-01T00:00:00Z","301-322",""
"10.1017/S095653611100023X","XTOBO, YUCATAN, MEXICO, AND THE EMERGENT PRECLASSIC OF THE NORTHERN MAYA LOWLANDS","David S. Anderson, ","22",2,"","2011-01-01T00:00:00Z","301-322",""
"10.1017/S0956536114000108","THE VALUES OF CLASSIC MAYA JADE: A REANALYSIS OF CANCUEN'S JADE WORKSHOP","Chlo Andrieu, Edna Rodas, Luis Luin, ","25",1,"","2014-01-01T00:00:00Z","141-164",""
"10.1017/S0956536114000108","THE VALUES OF CLASSIC MAYA JADE: A REANALYSIS OF CANCUEN'S JADE WORKSHOP","Chlo Andrieu, Edna Rodas, Luis Luin, ","25",1,"","2014-01-01T00:00:00Z","141-164",""
"10.1017/S0956536109000121","OBSIDIAN BIFACE PRODUCTION AT TEOTIHUACAN: REEXAMINING A COYOTLATELCO PHASE WORKSHOP FROM HACIENDA METEPEC","Zachary Nelson, ","20",1,"","2009-01-01T00:00:00Z","149-162",""
"10.2307/1571683","","Susan Norris, Vronique Darras, ","11",1,"","2000-01-01T00:00:00Z","103-104",""
